configuration,attenuation (dB),packet size (B),mean (Mibps),median (Mibps),std (Mibps),min (Mibps),max (Mibps),q1 (Mibps),q3 (Mibps)
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,1436,3.634,3.634,0.0,3.634,3.634,3.634,3.634
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,1436,3.533,3.533,0.0,3.533,3.533,3.533,3.533
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,1436,1.997,1.997,0.0,1.997,1.997,1.997,1.997
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,16,85.391,85.391,0.0,85.391,85.391,85.391,85.391
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,16,85.391,85.391,0.0,85.391,85.391,85.391,85.391
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,16,81.379,81.379,0.0,81.379,81.379,81.379,81.379
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,16,85.279,85.279,0.0,85.279,85.279,85.279,85.279
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,16,85.395,85.395,0.0,85.395,85.395,85.395,85.395
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,16,85.455,85.455,0.0,85.455,85.455,85.455,85.455
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,16,85.314,85.314,0.0,85.314,85.314,85.314,85.314
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,16,85.367,85.367,0.0,85.367,85.367,85.367,85.367
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,16,85.419,85.419,0.0,85.419,85.419,85.419,85.419
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,16,85.423,85.423,0.0,85.423,85.423,85.423,85.423
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,16,84.338,84.338,0.0,84.338,84.338,84.338,84.338
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,16,85.342,85.342,0.0,85.342,85.342,85.342,85.342
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,16,85.393,85.393,0.0,85.393,85.393,85.393,85.393
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,16,85.489,85.489,0.0,85.489,85.489,85.489,85.489
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,16,85.433,85.433,0.0,85.433,85.433,85.433,85.433
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,16,85.434,85.434,0.0,85.434,85.434,85.434,85.434
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,16,85.441,85.441,0.0,85.441,85.441,85.441,85.441
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,16,85.466,85.466,0.0,85.466,85.466,85.466,85.466
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,16,85.385,85.385,0.0,85.385,85.385,85.385,85.385
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,16,85.328,85.328,0.0,85.328,85.328,85.328,85.328
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,16,85.424,85.424,0.0,85.424,85.424,85.424,85.424
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,16,85.381,85.381,0.0,85.381,85.381,85.381,85.381
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,16,85.415,85.415,0.0,85.415,85.415,85.415,85.415
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,16,85.425,85.425,0.0,85.425,85.425,85.425,85.425
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,16,85.433,85.433,0.0,85.433,85.433,85.433,85.433
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,16,85.423,85.423,0.0,85.423,85.423,85.423,85.423
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,16,85.398,85.398,0.0,85.398,85.398,85.398,85.398
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,16,85.382,85.382,0.0,85.382,85.382,85.382,85.382
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,512,85.369,85.369,0.0,85.369,85.369,85.369,85.369
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,16,85.329,85.329,0.0,85.329,85.329,85.329,85.329
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,512,85.441,85.441,0.0,85.441,85.441,85.441,85.441
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,16,85.422,85.422,0.0,85.422,85.422,85.422,85.422
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,512,85.415,85.415,0.0,85.415,85.415,85.415,85.415
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,512,85.465,85.465,0.0,85.465,85.465,85.465,85.465
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,512,85.425,85.425,0.0,85.425,85.425,85.425,85.425
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,512,85.426,85.426,0.0,85.426,85.426,85.426,85.426
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,512,85.448,85.448,0.0,85.448,85.448,85.448,85.448
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,512,85.401,85.401,0.0,85.401,85.401,85.401,85.401
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,512,85.433,85.433,0.0,85.433,85.433,85.433,85.433
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,512,85.416,85.416,0.0,85.416,85.416,85.416,85.416
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,512,85.438,85.438,0.0,85.438,85.438,85.438,85.438
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,512,85.397,85.397,0.0,85.397,85.397,85.397,85.397
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,512,85.307,85.307,0.0,85.307,85.307,85.307,85.307
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,512,85.36,85.36,0.0,85.36,85.36,85.36,85.36
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,512,85.381,85.381,0.0,85.381,85.381,85.381,85.381
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,512,85.458,85.458,0.0,85.458,85.458,85.458,85.458
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,512,85.371,85.371,0.0,85.371,85.371,85.371,85.371
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,512,85.41,85.41,0.0,85.41,85.41,85.41,85.41
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,512,85.392,85.392,0.0,85.392,85.392,85.392,85.392
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,512,85.396,85.396,0.0,85.396,85.396,85.396,85.396
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,512,85.379,85.379,0.0,85.379,85.379,85.379,85.379
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,512,85.417,85.417,0.0,85.417,85.417,85.417,85.417
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,512,85.413,85.413,0.0,85.413,85.413,85.413,85.413
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,512,85.365,85.365,0.0,85.365,85.365,85.365,85.365
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,512,85.433,85.433,0.0,85.433,85.433,85.433,85.433
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,512,85.324,85.324,0.0,85.324,85.324,85.324,85.324
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,1436,85.407,85.407,0.0,85.407,85.407,85.407,85.407
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,512,85.386,85.386,0.0,85.386,85.386,85.386,85.386
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,512,85.433,85.433,0.0,85.433,85.433,85.433,85.433
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,512,85.4,85.4,0.0,85.4,85.4,85.4,85.4
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,512,85.422,85.422,0.0,85.422,85.422,85.422,85.422
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,1436,85.458,85.458,0.0,85.458,85.458,85.458,85.458
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,1436,85.398,85.398,0.0,85.398,85.398,85.398,85.398
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,1436,85.424,85.424,0.0,85.424,85.424,85.424,85.424
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,1436,85.45,85.45,0.0,85.45,85.45,85.45,85.45
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,1436,85.385,85.385,0.0,85.385,85.385,85.385,85.385
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,1436,85.483,85.483,0.0,85.483,85.483,85.483,85.483
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,1436,85.357,85.357,0.0,85.357,85.357,85.357,85.357
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,1436,85.33,85.33,0.0,85.33,85.33,85.33,85.33
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,1436,85.428,85.428,0.0,85.428,85.428,85.428,85.428
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,1436,85.424,85.424,0.0,85.424,85.424,85.424,85.424
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,1436,85.389,85.389,0.0,85.389,85.389,85.389,85.389
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,1436,85.357,85.357,0.0,85.357,85.357,85.357,85.357
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,1436,85.408,85.408,0.0,85.408,85.408,85.408,85.408
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,1436,85.416,85.416,0.0,85.416,85.416,85.416,85.416
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,1436,85.426,85.426,0.0,85.426,85.426,85.426,85.426
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,1436,85.357,85.357,0.0,85.357,85.357,85.357,85.357
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,1436,85.33,85.33,0.0,85.33,85.33,85.33,85.33
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,1436,85.371,85.371,0.0,85.371,85.371,85.371,85.371
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,1436,85.45,85.45,0.0,85.45,85.45,85.45,85.45
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,1436,85.386,85.386,0.0,85.386,85.386,85.386,85.386
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,1436,85.428,85.428,0.0,85.428,85.428,85.428,85.428
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,1436,85.375,85.375,0.0,85.375,85.375,85.375,85.375
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,1436,85.345,85.345,0.0,85.345,85.345,85.345,85.345
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,1436,85.405,85.405,0.0,85.405,85.405,85.405,85.405
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,1436,85.425,85.425,0.0,85.425,85.425,85.425,85.425
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,1436,85.326,85.326,0.0,85.326,85.326,85.326,85.326
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,1436,85.366,85.366,0.0,85.366,85.366,85.366,85.366
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,1436,85.364,85.364,0.0,85.364,85.364,85.364,85.364
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,1436,85.425,85.425,0.0,85.425,85.425,85.425,85.425
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,16,23.073,23.073,0.0,23.073,23.073,23.073,23.073
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,16,23.073,23.073,0.0,23.073,23.073,23.073,23.073
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,16,23.072,23.072,0.0,23.072,23.072,23.072,23.072
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,16,23.074,23.074,0.0,23.074,23.074,23.074,23.074
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,16,23.073,23.073,0.0,23.073,23.073,23.073,23.073
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,16,23.074,23.074,0.0,23.074,23.074,23.074,23.074
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,16,23.074,23.074,0.0,23.074,23.074,23.074,23.074
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,16,23.074,23.074,0.0,23.074,23.074,23.074,23.074
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,16,23.073,23.073,0.0,23.073,23.073,23.073,23.073
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,16,23.073,23.073,0.0,23.073,23.073,23.073,23.073
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,16,23.074,23.074,0.0,23.074,23.074,23.074,23.074
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,16,23.073,23.073,0.0,23.073,23.073,23.073,23.073
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,16,23.073,23.073,0.0,23.073,23.073,23.073,23.073
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,16,23.073,23.073,0.0,23.073,23.073,23.073,23.073
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,16,23.074,23.074,0.0,23.074,23.074,23.074,23.074
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,16,23.074,23.074,0.0,23.074,23.074,23.074,23.074
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,16,23.074,23.074,0.0,23.074,23.074,23.074,23.074
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,16,23.073,23.073,0.0,23.073,23.073,23.073,23.073
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,16,23.076,23.076,0.0,23.076,23.076,23.076,23.076
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,16,23.074,23.074,0.0,23.074,23.074,23.074,23.074
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,16,23.074,23.074,0.0,23.074,23.074,23.074,23.074
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,16,23.074,23.074,0.0,23.074,23.074,23.074,23.074
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,16,23.074,23.074,0.0,23.074,23.074,23.074,23.074
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,16,23.074,23.074,0.0,23.074,23.074,23.074,23.074
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,16,23.073,23.073,0.0,23.073,23.073,23.073,23.073
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,16,23.073,23.073,0.0,23.073,23.073,23.073,23.073
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,512,23.067,23.067,0.0,23.067,23.067,23.067,23.067
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,16,23.076,23.076,0.0,23.076,23.076,23.076,23.076
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,512,23.067,23.067,0.0,23.067,23.067,23.067,23.067
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,16,23.072,23.072,0.0,23.072,23.072,23.072,23.072
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,16,23.074,23.074,0.0,23.074,23.074,23.074,23.074
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,512,23.07,23.07,0.0,23.07,23.07,23.07,23.07
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,512,23.07,23.07,0.0,23.07,23.07,23.07,23.07
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,16,23.074,23.074,0.0,23.074,23.074,23.074,23.074
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,512,23.069,23.069,0.0,23.069,23.069,23.069,23.069
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,512,23.067,23.067,0.0,23.067,23.067,23.067,23.067
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,512,23.069,23.069,0.0,23.069,23.069,23.069,23.069
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,512,23.068,23.068,0.0,23.068,23.068,23.068,23.068
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,512,23.07,23.07,0.0,23.07,23.07,23.07,23.07
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,512,23.068,23.068,0.0,23.068,23.068,23.068,23.068
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,512,23.067,23.067,0.0,23.067,23.067,23.067,23.067
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,512,23.068,23.068,0.0,23.068,23.068,23.068,23.068
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,512,23.068,23.068,0.0,23.068,23.068,23.068,23.068
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,512,23.068,23.068,0.0,23.068,23.068,23.068,23.068
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,512,23.068,23.068,0.0,23.068,23.068,23.068,23.068
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,512,23.068,23.068,0.0,23.068,23.068,23.068,23.068
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,512,23.067,23.067,0.0,23.067,23.067,23.067,23.067
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,512,23.069,23.069,0.0,23.069,23.069,23.069,23.069
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,512,23.069,23.069,0.0,23.069,23.069,23.069,23.069
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,512,23.07,23.07,0.0,23.07,23.07,23.07,23.07
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,512,23.067,23.067,0.0,23.067,23.067,23.067,23.067
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,512,23.071,23.071,0.0,23.071,23.071,23.071,23.071
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,512,23.067,23.067,0.0,23.067,23.067,23.067,23.067
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,512,23.069,23.069,0.0,23.069,23.069,23.069,23.069
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,512,23.072,23.072,0.0,23.072,23.072,23.072,23.072
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,512,23.068,23.068,0.0,23.068,23.068,23.068,23.068
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,512,23.068,23.068,0.0,23.068,23.068,23.068,23.068
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,512,23.067,23.067,0.0,23.067,23.067,23.067,23.067
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,512,23.07,23.07,0.0,23.07,23.07,23.07,23.07
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,512,23.068,23.068,0.0,23.068,23.068,23.068,23.068
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,1436,23.057,23.057,0.0,23.057,23.057,23.057,23.057
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,1436,23.058,23.058,0.0,23.058,23.058,23.058,23.058
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,1436,23.061,23.061,0.0,23.061,23.061,23.061,23.061
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,1436,23.059,23.059,0.0,23.059,23.059,23.059,23.059
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,1436,23.065,23.065,0.0,23.065,23.065,23.065,23.065
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,1436,23.059,23.059,0.0,23.059,23.059,23.059,23.059
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,1436,23.053,23.053,0.0,23.053,23.053,23.053,23.053
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,1436,23.057,23.057,0.0,23.057,23.057,23.057,23.057
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,1436,23.059,23.059,0.0,23.059,23.059,23.059,23.059
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,1436,23.061,23.061,0.0,23.061,23.061,23.061,23.061
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,1436,23.056,23.056,0.0,23.056,23.056,23.056,23.056
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,1436,23.059,23.059,0.0,23.059,23.059,23.059,23.059
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,1436,23.056,23.056,0.0,23.056,23.056,23.056,23.056
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,1436,23.059,23.059,0.0,23.059,23.059,23.059,23.059
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,1436,23.058,23.058,0.0,23.058,23.058,23.058,23.058
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,1436,23.056,23.056,0.0,23.056,23.056,23.056,23.056
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,1436,23.058,23.058,0.0,23.058,23.058,23.058,23.058
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,1436,23.055,23.055,0.0,23.055,23.055,23.055,23.055
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,1436,23.059,23.059,0.0,23.059,23.059,23.059,23.059
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,1436,23.058,23.058,0.0,23.058,23.058,23.058,23.058
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,1436,23.061,23.061,0.0,23.061,23.061,23.061,23.061
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,1436,23.058,23.058,0.0,23.058,23.058,23.058,23.058
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,1436,23.063,23.063,0.0,23.063,23.063,23.063,23.063
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,1436,23.057,23.057,0.0,23.057,23.057,23.057,23.057
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,1436,23.061,23.061,0.0,23.061,23.061,23.061,23.061
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,1436,23.056,23.056,0.0,23.056,23.056,23.056,23.056
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,1436,23.062,23.062,0.0,23.062,23.062,23.062,23.062
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,1436,23.056,23.056,0.0,23.056,23.056,23.056,23.056
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,1436,23.055,23.055,0.0,23.055,23.055,23.055,23.055
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,1436,23.059,23.059,0.0,23.059,23.059,23.059,23.059
pb-178-ul-highTp-autoCSI-noTRS-sr-per-1.cfg,10,16,83.292,83.292,0.0,83.292,83.292,83.292,83.292
pb-178-ul-highTp-autoCSI-noTRS-sr-per-1.cfg,10,16,85.332,85.332,0.0,85.332,85.332,85.332,85.332
pb-178-ul-highTp-autoCSI-noTRS-sr-per-1.cfg,10,16,81.906,81.906,0.0,81.906,81.906,81.906,81.906
pb-178-ul-highTp-autoCSI-noTRS-sr-per-1.cfg,10,16,81.753,81.753,0.0,81.753,81.753,81.753,81.753
pb-178-ul-highTp-autoCSI-noTRS-sr-per-1.cfg,10,16,84.282,84.282,0.0,84.282,84.282,84.282,84.282
pb-178-ul-highTp-autoCSI-noTRS-sr-per-1.cfg,10,16,82.757,82.757,0.0,82.757,82.757,82.757,82.757
pb-178-ul-highTp-autoCSI-noTRS-sr-per-1.cfg,10,16,79.667,79.667,0.0,79.667,79.667,79.667,79.667
pb-178-ul-highTp-autoCSI-noTRS-sr-per-1.cfg,10,16,83.704,83.704,0.0,83.704,83.704,83.704,83.704
pb-178-ul-highTp-autoCSI-noTRS-sr-per-1.cfg,10,16,82.206,82.206,0.0,82.206,82.206,82.206,82.206
pb-178-ul-highTp-autoCSI-noTRS-sr-per-1.cfg,10,16,81.666,81.666,0.0,81.666,81.666,81.666,81.666
pb-178-ul-highTp-autoCSI-noTRS-sr-per-1.cfg,10,16,78.147,78.147,0.0,78.147,78.147,78.147,78.147
pb-178-ul-highTp-autoCSI-noTRS-sr-per-1.cfg,10,16,82.335,82.335,0.0,82.335,82.335,82.335,82.335
pb-178-ul-highTp-autoCSI-noTRS-sr-per-1.cfg,10,16,85.176,85.176,0.0,85.176,85.176,85.176,85.176
pb-178-ul-highTp-autoCSI-noTRS-sr-per-1.cfg,10,16,83.613,83.613,0.0,83.613,83.613,83.613,83.613
pb-178-ul-highTp-autoCSI-noTRS-sr-per-1.cfg,10,16,85.412,85.412,0.0,85.412,85.412,85.412,85.412
pb-178-ul-highTp-autoCSI-noTRS-sr-per-1.cfg,10,16,83.62,83.62,0.0,83.62,83.62,83.62,83.62
pb-178-ul-highTp-autoCSI-noTRS-sr-per-1.cfg,10,16,72.966,72.966,0.0,72.966,72.966,72.966,72.966
pb-178-ul-highTp-autoCSI-noTRS-sr-per-1.cfg,10,16,80.786,80.786,0.0,80.786,80.786,80.786,80.786
pb-178-ul-highTp-autoCSI-noTRS-sr-per-1.cfg,10,16,83.639,83.639,0.0,83.639,83.639,83.639,83.639
pb-178-ul-highTp-autoCSI-noTRS-sr-per-1.cfg,10,16,84.807,84.807,0.0,84.807,84.807,84.807,84.807
pb-178-ul-highTp-autoCSI-noTRS-sr-per-1.cfg,10,16,81.781,81.781,0.0,81.781,81.781,81.781,81.781
pb-178-ul-highTp-autoCSI-noTRS-sr-per-1.cfg,10,16,85.427,85.427,0.0,85.427,85.427,85.427,85.427
pb-178-ul-highTp-autoCSI-noTRS-sr-per-1.cfg,10,16,78.712,78.712,0.0,78.712,78.712,78.712,78.712
pb-178-ul-highTp-autoCSI-noTRS-sr-per-1.cfg,10,16,82.873,82.873,0.0,82.873,82.873,82.873,82.873
pb-178-ul-highTp-autoCSI-noTRS-sr-per-1.cfg,10,16,85.031,85.031,0.0,85.031,85.031,85.031,85.031
pb-178-ul-highTp-autoCSI-noTRS-sr-per-1.cfg,10,16,83.765,83.765,0.0,83.765,83.765,83.765,83.765
pb-178-ul-highTp-autoCSI-noTRS-sr-per-1.cfg,10,16,84.847,84.847,0.0,84.847,84.847,84.847,84.847
pb-178-ul-highTp-autoCSI-noTRS-sr-per-1.cfg,10,16,79.387,79.387,0.0,79.387,79.387,79.387,79.387
pb-178-ul-highTp-autoCSI-noTRS-sr-per-1.cfg,10,16,84.36,84.36,0.0,84.36,84.36,84.36,84.36
pb-178-ul-highTp-autoCSI-noTRS-sr-per-1.cfg,10,512,81.291,81.291,0.0,81.291,81.291,81.291,81.291
pb-178-ul-highTp-autoCSI-noTRS-sr-per-1.cfg,10,16,84.532,84.532,0.0,84.532,84.532,84.532,84.532
pb-178-ul-highTp-autoCSI-noTRS-sr-per-1.cfg,10,512,85.622,85.622,0.0,85.622,85.622,85.622,85.622
pb-178-ul-highTp-autoCSI-noTRS-sr-per-1.cfg,10,512,83.234,83.234,0.0,83.234,83.234,83.234,83.234
pb-178-ul-highTp-autoCSI-noTRS-sr-per-1.cfg,10,512,81.482,81.482,0.0,81.482,81.482,81.482,81.482
pb-178-ul-highTp-autoCSI-noTRS-sr-per-1.cfg,10,512,78.207,78.207,0.0,78.207,78.207,78.207,78.207
