configuration,attenuation (dB),packet size (B),mean (Mibps),median (Mibps),std (Mibps),min (Mibps),max (Mibps),q1 (Mibps),q3 (Mibps)
pb-178-tdd-low-latency-20.cfg,0,56,39.647,39.647,0.0,39.647,39.647,39.647,39.647
pb-178-tdd-low-latency-20.cfg,0,56,39.744,39.744,0.0,39.744,39.744,39.744,39.744
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,56,206.884,206.884,0.0,206.884,206.884,206.884,206.884
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,56,220.555,220.555,0.0,220.555,220.555,220.555,220.555
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,56,225.542,225.542,0.0,225.542,225.542,225.542,225.542
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,56,225.601,225.601,0.0,225.601,225.601,225.601,225.601
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,56,224.803,224.803,0.0,224.803,224.803,224.803,224.803
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,56,206.69,206.69,0.0,206.69,206.69,206.69,206.69
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,56,224.866,224.866,0.0,224.866,224.866,224.866,224.866
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,56,223.885,223.885,0.0,223.885,223.885,223.885,223.885
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,56,206.177,206.177,0.0,206.177,206.177,206.177,206.177
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,56,207.057,207.057,0.0,207.057,207.057,207.057,207.057
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,56,242.193,242.193,0.0,242.193,242.193,242.193,242.193
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,56,207.446,207.446,0.0,207.446,207.446,207.446,207.446
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,56,240.987,240.987,0.0,240.987,240.987,240.987,240.987
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,56,241.119,241.119,0.0,241.119,241.119,241.119,241.119
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,56,241.236,241.236,0.0,241.236,241.236,241.236,241.236
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,56,241.165,241.165,0.0,241.165,241.165,241.165,241.165
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,56,241.021,241.021,0.0,241.021,241.021,241.021,241.021
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,56,232.654,232.654,0.0,232.654,232.654,232.654,232.654
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,56,225.059,225.059,0.0,225.059,225.059,225.059,225.059
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,56,241.057,241.057,0.0,241.057,241.057,241.057,241.057
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,56,244.571,244.571,0.0,244.571,244.571,244.571,244.571
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,56,241.007,241.007,0.0,241.007,241.007,241.007,241.007
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,56,239.878,239.878,0.0,239.878,239.878,239.878,239.878
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,56,240.578,240.578,0.0,240.578,240.578,240.578,240.578
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,56,241.305,241.305,0.0,241.305,241.305,241.305,241.305
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,56,240.904,240.904,0.0,240.904,240.904,240.904,240.904
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,56,241.39,241.39,0.0,241.39,241.39,241.39,241.39
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,56,240.769,240.769,0.0,240.769,240.769,240.769,240.769
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,56,242.474,242.474,0.0,242.474,242.474,242.474,242.474
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,56,243.469,243.469,0.0,243.469,243.469,243.469,243.469
pb-178-tdd-low-latency.cfg,0,56,104.926,104.926,0.0,104.926,104.926,104.926,104.926
pb-178-tdd-low-latency.cfg,0,56,122.273,122.273,0.0,122.273,122.273,122.273,122.273
pb-178-tdd-low-latency.cfg,0,56,135.95,135.95,0.0,135.95,135.95,135.95,135.95
pb-178-tdd-low-latency.cfg,0,56,106.127,106.127,0.0,106.127,106.127,106.127,106.127
pb-178-tdd-low-latency.cfg,0,56,126.543,126.543,0.0,126.543,126.543,126.543,126.543
pb-178-tdd-low-latency.cfg,0,56,124.132,124.132,0.0,124.132,124.132,124.132,124.132
pb-178-tdd-low-latency.cfg,0,56,128.473,128.473,0.0,128.473,128.473,128.473,128.473
pb-178-tdd-low-latency.cfg,0,56,128.18,128.18,0.0,128.18,128.18,128.18,128.18
pb-178-tdd-low-latency.cfg,0,56,124.56,124.56,0.0,124.56,124.56,124.56,124.56
pb-178-tdd-low-latency.cfg,0,56,127.011,127.011,0.0,127.011,127.011,127.011,127.011
pb-178-tdd-low-latency.cfg,0,56,119.205,119.205,0.0,119.205,119.205,119.205,119.205
pb-178-tdd-low-latency.cfg,0,56,128.681,128.681,0.0,128.681,128.681,128.681,128.681
pb-178-tdd-low-latency.cfg,0,56,126.601,126.601,0.0,126.601,126.601,126.601,126.601
pb-178-tdd-low-latency.cfg,0,56,127.602,127.602,0.0,127.602,127.602,127.602,127.602
pb-178-tdd-low-latency.cfg,0,56,116.195,116.195,0.0,116.195,116.195,116.195,116.195
pb-178-tdd-low-latency.cfg,0,56,115.22,115.22,0.0,115.22,115.22,115.22,115.22
pb-178-tdd-low-latency.cfg,0,56,125.443,125.443,0.0,125.443,125.443,125.443,125.443
pb-178-tdd-low-latency.cfg,0,56,128.51,128.51,0.0,128.51,128.51,128.51,128.51
pb-178-tdd-low-latency.cfg,0,56,118.257,118.257,0.0,118.257,118.257,118.257,118.257
pb-178-tdd-low-latency.cfg,0,56,131.675,131.675,0.0,131.675,131.675,131.675,131.675
pb-178-tdd-low-latency.cfg,0,56,127.798,127.798,0.0,127.798,127.798,127.798,127.798
pb-178-tdd-low-latency.cfg,0,56,118.228,118.228,0.0,118.228,118.228,118.228,118.228
pb-178-tdd-low-latency.cfg,0,56,132.387,132.387,0.0,132.387,132.387,132.387,132.387
pb-178-tdd-low-latency.cfg,0,56,125.846,125.846,0.0,125.846,125.846,125.846,125.846
pb-178-tdd-low-latency.cfg,0,56,117.889,117.889,0.0,117.889,117.889,117.889,117.889
pb-178-tdd-low-latency.cfg,0,56,131.776,131.776,0.0,131.776,131.776,131.776,131.776
pb-178-tdd-low-latency.cfg,0,56,131.394,131.394,0.0,131.394,131.394,131.394,131.394
pb-178-tdd-low-latency.cfg,0,56,131.161,131.161,0.0,131.161,131.161,131.161,131.161
pb-178-tdd-low-latency.cfg,0,56,125.672,125.672,0.0,125.672,125.672,125.672,125.672
pb-178-tdd-low-latency.cfg,0,56,134.164,134.164,0.0,134.164,134.164,134.164,134.164
pb-178-ul-highTp-defCSI-no-trs.cfg,0,56,149.462,149.462,0.0,149.462,149.462,149.462,149.462
pb-178-ul-highTp-defCSI-no-trs.cfg,0,56,149.207,149.207,0.0,149.207,149.207,149.207,149.207
pb-178-ul-highTp-defCSI-no-trs.cfg,0,56,149.383,149.383,0.0,149.383,149.383,149.383,149.383
pb-178-ul-highTp-defCSI-no-trs.cfg,0,56,149.627,149.627,0.0,149.627,149.627,149.627,149.627
pb-178-ul-highTp-defCSI-no-trs.cfg,0,56,149.965,149.965,0.0,149.965,149.965,149.965,149.965
pb-178-ul-highTp-defCSI-no-trs.cfg,0,56,149.761,149.761,0.0,149.761,149.761,149.761,149.761
pb-178-ul-highTp-defCSI-no-trs.cfg,0,56,154.609,154.609,0.0,154.609,154.609,154.609,154.609
pb-178-ul-highTp-defCSI-no-trs.cfg,0,56,153.516,153.516,0.0,153.516,153.516,153.516,153.516
pb-178-ul-highTp-defCSI-no-trs.cfg,0,56,155.108,155.108,0.0,155.108,155.108,155.108,155.108
pb-178-ul-highTp-defCSI-no-trs.cfg,0,56,154.937,154.937,0.0,154.937,154.937,154.937,154.937
pb-178-ul-highTp-defCSI-no-trs.cfg,0,56,154.431,154.431,0.0,154.431,154.431,154.431,154.431
pb-178-ul-highTp-defCSI-no-trs.cfg,0,56,154.479,154.479,0.0,154.479,154.479,154.479,154.479
pb-178-ul-highTp-defCSI-no-trs.cfg,0,56,161.214,161.214,0.0,161.214,161.214,161.214,161.214
pb-178-ul-highTp-defCSI-no-trs.cfg,0,56,158.491,158.491,0.0,158.491,158.491,158.491,158.491
pb-178-ul-highTp-defCSI-no-trs.cfg,0,56,161.164,161.164,0.0,161.164,161.164,161.164,161.164
pb-178-ul-highTp-defCSI-no-trs.cfg,0,56,159.98,159.98,0.0,159.98,159.98,159.98,159.98
pb-178-ul-highTp-defCSI-no-trs.cfg,0,56,160.424,160.424,0.0,160.424,160.424,160.424,160.424
pb-178-ul-highTp-defCSI-no-trs.cfg,0,56,160.974,160.974,0.0,160.974,160.974,160.974,160.974
pb-178-ul-highTp-defCSI-no-trs.cfg,0,56,164.711,164.711,0.0,164.711,164.711,164.711,164.711
pb-178-ul-highTp-defCSI-no-trs.cfg,0,56,163.232,163.232,0.0,163.232,163.232,163.232,163.232
pb-178-ul-highTp-defCSI-no-trs.cfg,0,56,162.899,162.899,0.0,162.899,162.899,162.899,162.899
pb-178-ul-highTp-defCSI-no-trs.cfg,0,56,163.901,163.901,0.0,163.901,163.901,163.901,163.901
pb-178-ul-highTp-defCSI-no-trs.cfg,0,56,166.477,166.477,0.0,166.477,166.477,166.477,166.477
pb-178-ul-highTp-defCSI-no-trs.cfg,0,56,165.743,165.743,0.0,165.743,165.743,165.743,165.743
pb-178-ul-highTp-defCSI-no-trs.cfg,0,56,177.149,177.149,0.0,177.149,177.149,177.149,177.149
pb-178-ul-highTp-defCSI-no-trs.cfg,0,56,172.048,172.048,0.0,172.048,172.048,172.048,172.048
pb-178-ul-highTp-defCSI-no-trs.cfg,0,56,176.643,176.643,0.0,176.643,176.643,176.643,176.643
pb-178-ul-highTp-defCSI-no-trs.cfg,0,56,179.954,179.954,0.0,179.954,179.954,179.954,179.954
pb-178-ul-highTp-defCSI-no-trs.cfg,0,56,180.146,180.146,0.0,180.146,180.146,180.146,180.146
pb-178-ul-highTp-defCSI-no-trs.cfg,0,56,181.54,181.54,0.0,181.54,181.54,181.54,181.54
pb-178-ul-highTp-defCSI-rx-to-tx-lat-2.cfg,0,56,135.496,135.496,0.0,135.496,135.496,135.496,135.496
pb-178-ul-highTp-defCSI-rx-to-tx-lat-2.cfg,0,56,147.66,147.66,0.0,147.66,147.66,147.66,147.66
pb-178-ul-highTp-defCSI-rx-to-tx-lat-2.cfg,0,56,150.954,150.954,0.0,150.954,150.954,150.954,150.954
pb-178-ul-highTp-defCSI-rx-to-tx-lat-2.cfg,0,56,146.741,146.741,0.0,146.741,146.741,146.741,146.741
pb-178-ul-highTp-defCSI-rx-to-tx-lat-2.cfg,0,56,148.44,148.44,0.0,148.44,148.44,148.44,148.44
pb-178-ul-highTp-defCSI-rx-to-tx-lat-2.cfg,0,56,148.865,148.865,0.0,148.865,148.865,148.865,148.865
pb-178-ul-highTp-defCSI-rx-to-tx-lat-2.cfg,0,56,151.849,151.849,0.0,151.849,151.849,151.849,151.849
pb-178-ul-highTp-defCSI-rx-to-tx-lat-2.cfg,0,56,149.716,149.716,0.0,149.716,149.716,149.716,149.716
pb-178-ul-highTp-defCSI-rx-to-tx-lat-2.cfg,0,56,162.446,162.446,0.0,162.446,162.446,162.446,162.446
pb-178-ul-highTp-defCSI-rx-to-tx-lat-2.cfg,0,56,147.781,147.781,0.0,147.781,147.781,147.781,147.781
pb-178-ul-highTp-defCSI-rx-to-tx-lat-2.cfg,0,56,157.499,157.499,0.0,157.499,157.499,157.499,157.499
pb-178-ul-highTp-defCSI-rx-to-tx-lat-2.cfg,0,56,169.075,169.075,0.0,169.075,169.075,169.075,169.075
pb-178-ul-highTp-defCSI-rx-to-tx-lat-2.cfg,0,56,153.591,153.591,0.0,153.591,153.591,153.591,153.591
pb-178-ul-highTp-defCSI-rx-to-tx-lat-2.cfg,0,56,171.621,171.621,0.0,171.621,171.621,171.621,171.621
pb-178-ul-highTp-defCSI-rx-to-tx-lat-2.cfg,0,56,167.45,167.45,0.0,167.45,167.45,167.45,167.45
pb-178-ul-highTp-defCSI-rx-to-tx-lat-2.cfg,0,56,175.862,175.862,0.0,175.862,175.862,175.862,175.862
pb-178-ul-highTp-defCSI-rx-to-tx-lat-2.cfg,0,56,168.662,168.662,0.0,168.662,168.662,168.662,168.662
pb-178-ul-highTp-defCSI-rx-to-tx-lat-2.cfg,0,56,148.476,148.476,0.0,148.476,148.476,148.476,148.476
pb-178-ul-highTp-defCSI-rx-to-tx-lat-2.cfg,0,56,162.705,162.705,0.0,162.705,162.705,162.705,162.705
pb-178-ul-highTp-defCSI-rx-to-tx-lat-2.cfg,0,56,190.298,190.298,0.0,190.298,190.298,190.298,190.298
pb-178-ul-highTp-defCSI-rx-to-tx-lat-2.cfg,0,56,177.396,177.396,0.0,177.396,177.396,177.396,177.396
pb-178-ul-highTp-defCSI-rx-to-tx-lat-2.cfg,0,56,183.094,183.094,0.0,183.094,183.094,183.094,183.094
pb-178-ul-highTp-defCSI-rx-to-tx-lat-2.cfg,0,56,186.802,186.802,0.0,186.802,186.802,186.802,186.802
pb-178-ul-highTp-defCSI-rx-to-tx-lat-2.cfg,0,56,189.956,189.956,0.0,189.956,189.956,189.956,189.956
pb-178-ul-highTp-defCSI-rx-to-tx-lat-2.cfg,0,56,172.161,172.161,0.0,172.161,172.161,172.161,172.161
pb-178-ul-highTp-defCSI-rx-to-tx-lat-2.cfg,0,56,165.103,165.103,0.0,165.103,165.103,165.103,165.103
pb-178-ul-highTp-defCSI-rx-to-tx-lat-2.cfg,0,56,191.929,191.929,0.0,191.929,191.929,191.929,191.929
pb-178-ul-highTp-defCSI-rx-to-tx-lat-2.cfg,0,56,192.815,192.815,0.0,192.815,192.815,192.815,192.815
pb-178-ul-highTp-defCSI-rx-to-tx-lat-2.cfg,0,56,191.049,191.049,0.0,191.049,191.049,191.049,191.049
pb-178-ul-highTp-defCSI-rx-to-tx-lat-2.cfg,0,56,188.264,188.264,0.0,188.264,188.264,188.264,188.264
pb-178-ul-highTp-defCSI-sr-per-1.cfg,0,56,155.913,155.913,0.0,155.913,155.913,155.913,155.913
pb-178-ul-highTp-defCSI-sr-per-1.cfg,0,56,162.203,162.203,0.0,162.203,162.203,162.203,162.203
pb-178-ul-highTp-defCSI-sr-per-1.cfg,0,56,147.038,147.038,0.0,147.038,147.038,147.038,147.038
pb-178-ul-highTp-defCSI-sr-per-1.cfg,0,56,162.588,162.588,0.0,162.588,162.588,162.588,162.588
pb-178-ul-highTp-defCSI-sr-per-1.cfg,0,56,167.007,167.007,0.0,167.007,167.007,167.007,167.007
pb-178-ul-highTp-defCSI-sr-per-1.cfg,0,56,147.411,147.411,0.0,147.411,147.411,147.411,147.411
pb-178-ul-highTp-defCSI-sr-per-1.cfg,0,56,153.609,153.609,0.0,153.609,153.609,153.609,153.609
pb-178-ul-highTp-defCSI-sr-per-1.cfg,0,56,158.424,158.424,0.0,158.424,158.424,158.424,158.424
pb-178-ul-highTp-defCSI-sr-per-1.cfg,0,56,164.414,164.414,0.0,164.414,164.414,164.414,164.414
pb-178-ul-highTp-defCSI-sr-per-1.cfg,0,56,152.329,152.329,0.0,152.329,152.329,152.329,152.329
pb-178-ul-highTp-defCSI-sr-per-1.cfg,0,56,169.131,169.131,0.0,169.131,169.131,169.131,169.131
pb-178-ul-highTp-defCSI-sr-per-1.cfg,0,56,173.928,173.928,0.0,173.928,173.928,173.928,173.928
pb-178-ul-highTp-defCSI-sr-per-1.cfg,0,56,175.01,175.01,0.0,175.01,175.01,175.01,175.01
pb-178-ul-highTp-defCSI-sr-per-1.cfg,0,56,167.14,167.14,0.0,167.14,167.14,167.14,167.14
pb-178-ul-highTp-defCSI-sr-per-1.cfg,0,56,180.015,180.015,0.0,180.015,180.015,180.015,180.015
pb-178-ul-highTp-defCSI-sr-per-1.cfg,0,56,179.969,179.969,0.0,179.969,179.969,179.969,179.969
pb-178-ul-highTp-defCSI-sr-per-1.cfg,0,56,157.712,157.712,0.0,157.712,157.712,157.712,157.712
pb-178-ul-highTp-defCSI-sr-per-1.cfg,0,56,147.741,147.741,0.0,147.741,147.741,147.741,147.741
pb-178-ul-highTp-defCSI-sr-per-1.cfg,0,56,153.124,153.124,0.0,153.124,153.124,153.124,153.124
pb-178-ul-highTp-defCSI-sr-per-1.cfg,0,56,173.873,173.873,0.0,173.873,173.873,173.873,173.873
pb-178-ul-highTp-defCSI-sr-per-1.cfg,0,56,162.383,162.383,0.0,162.383,162.383,162.383,162.383
pb-178-ul-highTp-defCSI-sr-per-1.cfg,0,56,170.67,170.67,0.0,170.67,170.67,170.67,170.67
pb-178-ul-highTp-defCSI-sr-per-1.cfg,0,56,173.66,173.66,0.0,173.66,173.66,173.66,173.66
pb-178-ul-highTp-defCSI-sr-per-1.cfg,0,56,156.074,156.074,0.0,156.074,156.074,156.074,156.074
pb-178-ul-highTp-defCSI-sr-per-1.cfg,0,56,184.864,184.864,0.0,184.864,184.864,184.864,184.864
pb-178-ul-highTp-defCSI-sr-per-1.cfg,0,56,147.417,147.417,0.0,147.417,147.417,147.417,147.417
pb-178-ul-highTp-defCSI-sr-per-1.cfg,0,56,176.849,176.849,0.0,176.849,176.849,176.849,176.849
pb-178-ul-highTp-defCSI-sr-per-1.cfg,0,56,180.965,180.965,0.0,180.965,180.965,180.965,180.965
pb-178-ul-highTp-defCSI-sr-per-1.cfg,0,56,174.243,174.243,0.0,174.243,174.243,174.243,174.243
pb-178-ul-highTp-defCSI-sr-per-1.cfg,0,56,164.751,164.751,0.0,164.751,164.751,164.751,164.751
pb-178-ul-highTp-defCSI-prach-128.cfg,0,56,157.161,157.161,0.0,157.161,157.161,157.161,157.161
pb-178-ul-highTp-defCSI-prach-128.cfg,0,56,146.749,146.749,0.0,146.749,146.749,146.749,146.749
pb-178-ul-highTp-defCSI-prach-128.cfg,0,56,158.544,158.544,0.0,158.544,158.544,158.544,158.544
pb-178-ul-highTp-defCSI-prach-128.cfg,0,56,146.509,146.509,0.0,146.509,146.509,146.509,146.509
pb-178-ul-highTp-defCSI-prach-128.cfg,0,56,167.858,167.858,0.0,167.858,167.858,167.858,167.858
pb-178-ul-highTp-defCSI-prach-128.cfg,0,56,160.495,160.495,0.0,160.495,160.495,160.495,160.495
pb-178-ul-highTp-defCSI-prach-128.cfg,0,56,163.066,163.066,0.0,163.066,163.066,163.066,163.066
pb-178-ul-highTp-defCSI-prach-128.cfg,0,56,171.71,171.71,0.0,171.71,171.71,171.71,171.71
pb-178-ul-highTp-defCSI-prach-128.cfg,0,56,162.887,162.887,0.0,162.887,162.887,162.887,162.887
pb-178-ul-highTp-defCSI-prach-128.cfg,0,56,185.588,185.588,0.0,185.588,185.588,185.588,185.588
pb-178-ul-highTp-defCSI-prach-128.cfg,0,56,159.693,159.693,0.0,159.693,159.693,159.693,159.693
pb-178-ul-highTp-defCSI-prach-128.cfg,0,56,174.326,174.326,0.0,174.326,174.326,174.326,174.326
pb-178-ul-highTp-defCSI-prach-128.cfg,0,56,162.805,162.805,0.0,162.805,162.805,162.805,162.805
pb-178-ul-highTp-defCSI-prach-128.cfg,0,56,186.651,186.651,0.0,186.651,186.651,186.651,186.651
pb-178-ul-highTp-defCSI-prach-128.cfg,0,56,184.259,184.259,0.0,184.259,184.259,184.259,184.259
pb-178-ul-highTp-defCSI-prach-128.cfg,0,56,177.282,177.282,0.0,177.282,177.282,177.282,177.282
pb-178-ul-highTp-defCSI-prach-128.cfg,0,56,173.947,173.947,0.0,173.947,173.947,173.947,173.947
pb-178-ul-highTp-defCSI-prach-128.cfg,0,56,161.211,161.211,0.0,161.211,161.211,161.211,161.211
pb-178-ul-highTp-defCSI-prach-128.cfg,0,56,155.614,155.614,0.0,155.614,155.614,155.614,155.614
pb-178-ul-highTp-defCSI-prach-128.cfg,0,56,174.941,174.941,0.0,174.941,174.941,174.941,174.941
pb-178-ul-highTp-defCSI-prach-128.cfg,0,56,178.268,178.268,0.0,178.268,178.268,178.268,178.268
pb-178-ul-highTp-defCSI-prach-128.cfg,0,56,146.338,146.338,0.0,146.338,146.338,146.338,146.338
pb-178-ul-highTp-defCSI-prach-128.cfg,0,56,162.984,162.984,0.0,162.984,162.984,162.984,162.984
pb-178-ul-highTp-defCSI-prach-128.cfg,0,56,190.485,190.485,0.0,190.485,190.485,190.485,190.485
pb-178-ul-highTp-defCSI-prach-128.cfg,0,56,160.361,160.361,0.0,160.361,160.361,160.361,160.361
pb-178-ul-highTp-defCSI-prach-128.cfg,0,56,158.691,158.691,0.0,158.691,158.691,158.691,158.691
pb-178-ul-highTp-defCSI-prach-128.cfg,0,56,174.832,174.832,0.0,174.832,174.832,174.832,174.832
pb-178-ul-highTp-defCSI-prach-128.cfg,0,56,161.993,161.993,0.0,161.993,161.993,161.993,161.993
pb-178-ul-highTp-defCSI-prach-128.cfg,0,56,169.453,169.453,0.0,169.453,169.453,169.453,169.453
pb-178-ul-highTp-defCSI-prach-128.cfg,0,56,187.997,187.997,0.0,187.997,187.997,187.997,187.997
pb-178-ul-highTp-defCSI-20.cfg,0,56,51.882,51.882,0.0,51.882,51.882,51.882,51.882
pb-178-ul-highTp-defCSI-20.cfg,0,56,51.867,51.867,0.0,51.867,51.867,51.867,51.867
pb-178-ul-highTp-defCSI-20.cfg,0,56,52.127,52.127,0.0,52.127,52.127,52.127,52.127
pb-178-ul-highTp-defCSI-20.cfg,0,56,51.632,51.632,0.0,51.632,51.632,51.632,51.632
pb-178-ul-highTp-defCSI-20.cfg,0,56,52.039,52.039,0.0,52.039,52.039,52.039,52.039
pb-178-ul-highTp-defCSI-20.cfg,0,56,52.028,52.028,0.0,52.028,52.028,52.028,52.028
pb-178-ul-highTp-defCSI-20.cfg,0,56,51.645,51.645,0.0,51.645,51.645,51.645,51.645
pb-178-ul-highTp-defCSI-20.cfg,0,56,51.795,51.795,0.0,51.795,51.795,51.795,51.795
pb-178-ul-highTp-defCSI-20.cfg,0,56,51.607,51.607,0.0,51.607,51.607,51.607,51.607
pb-178-ul-highTp-defCSI-20.cfg,0,56,51.83,51.83,0.0,51.83,51.83,51.83,51.83
pb-178-ul-highTp-defCSI-20.cfg,0,56,51.731,51.731,0.0,51.731,51.731,51.731,51.731
pb-178-ul-highTp-defCSI-20.cfg,0,56,51.708,51.708,0.0,51.708,51.708,51.708,51.708
pb-178-ul-highTp-defCSI-20.cfg,0,56,51.58,51.58,0.0,51.58,51.58,51.58,51.58
pb-178-ul-highTp-defCSI-20.cfg,0,56,51.998,51.998,0.0,51.998,51.998,51.998,51.998
pb-178-ul-highTp-defCSI-20.cfg,0,56,51.895,51.895,0.0,51.895,51.895,51.895,51.895
pb-178-ul-highTp-defCSI-20.cfg,0,56,51.524,51.524,0.0,51.524,51.524,51.524,51.524
pb-178-ul-highTp-defCSI-20.cfg,0,56,51.648,51.648,0.0,51.648,51.648,51.648,51.648
pb-178-ul-highTp-defCSI-20.cfg,0,56,51.981,51.981,0.0,51.981,51.981,51.981,51.981
pb-178-ul-highTp-defCSI-20.cfg,0,56,51.722,51.722,0.0,51.722,51.722,51.722,51.722
pb-178-ul-highTp-defCSI-20.cfg,0,56,51.396,51.396,0.0,51.396,51.396,51.396,51.396
pb-178-ul-highTp-defCSI-20.cfg,0,56,52.001,52.001,0.0,52.001,52.001,52.001,52.001
pb-178-ul-highTp-defCSI-20.cfg,0,56,52.088,52.088,0.0,52.088,52.088,52.088,52.088
pb-178-ul-highTp-defCSI-20.cfg,0,56,51.974,51.974,0.0,51.974,51.974,51.974,51.974
pb-178-ul-highTp-defCSI-20.cfg,0,56,52.153,52.153,0.0,52.153,52.153,52.153,52.153
pb-178-ul-highTp-defCSI-20.cfg,0,56,51.825,51.825,0.0,51.825,51.825,51.825,51.825
pb-178-ul-highTp-defCSI-20.cfg,0,56,51.789,51.789,0.0,51.789,51.789,51.789,51.789
pb-178-ul-highTp-defCSI-20.cfg,0,56,51.79,51.79,0.0,51.79,51.79,51.79,51.79
pb-178-ul-highTp-defCSI-20.cfg,0,56,52.047,52.047,0.0,52.047,52.047,52.047,52.047
pb-178-ul-highTp-defCSI-20.cfg,0,56,51.897,51.897,0.0,51.897,51.897,51.897,51.897
pb-178-ul-highTp-defCSI-20.cfg,0,56,51.969,51.969,0.0,51.969,51.969,51.969,51.969
pb-178-ul-highTp-defCSI.cfg,0,56,167.344,167.344,0.0,167.344,167.344,167.344,167.344
pb-178-ul-highTp-defCSI.cfg,0,56,149.723,149.723,0.0,149.723,149.723,149.723,149.723
pb-178-ul-highTp-defCSI.cfg,0,56,149.924,149.924,0.0,149.924,149.924,149.924,149.924
pb-178-ul-highTp-defCSI.cfg,0,56,165.56,165.56,0.0,165.56,165.56,165.56,165.56
pb-178-ul-highTp-defCSI.cfg,0,56,167.939,167.939,0.0,167.939,167.939,167.939,167.939
pb-178-ul-highTp-defCSI.cfg,0,56,157.273,157.273,0.0,157.273,157.273,157.273,157.273
pb-178-ul-highTp-defCSI.cfg,0,56,165.458,165.458,0.0,165.458,165.458,165.458,165.458
pb-178-ul-highTp-defCSI.cfg,0,56,173.008,173.008,0.0,173.008,173.008,173.008,173.008
pb-178-ul-highTp-defCSI.cfg,0,56,163.837,163.837,0.0,163.837,163.837,163.837,163.837
pb-178-ul-highTp-defCSI.cfg,0,56,149.352,149.352,0.0,149.352,149.352,149.352,149.352
pb-178-ul-highTp-defCSI.cfg,0,56,149.574,149.574,0.0,149.574,149.574,149.574,149.574
pb-178-ul-highTp-defCSI.cfg,0,56,151.254,151.254,0.0,151.254,151.254,151.254,151.254
pb-178-ul-highTp-defCSI.cfg,0,56,180.4,180.4,0.0,180.4,180.4,180.4,180.4
pb-178-ul-highTp-defCSI.cfg,0,56,175.262,175.262,0.0,175.262,175.262,175.262,175.262
pb-178-ul-highTp-defCSI.cfg,0,56,163.211,163.211,0.0,163.211,163.211,163.211,163.211
pb-178-ul-highTp-defCSI.cfg,0,56,166.22,166.22,0.0,166.22,166.22,166.22,166.22
pb-178-ul-highTp-defCSI.cfg,0,56,184.663,184.663,0.0,184.663,184.663,184.663,184.663
pb-178-ul-highTp-defCSI.cfg,0,56,175.049,175.049,0.0,175.049,175.049,175.049,175.049
pb-178-ul-highTp-defCSI.cfg,0,56,176.453,176.453,0.0,176.453,176.453,176.453,176.453
pb-178-ul-highTp-defCSI.cfg,0,56,166.778,166.778,0.0,166.778,166.778,166.778,166.778
pb-178-ul-highTp-defCSI.cfg,0,56,161.539,161.539,0.0,161.539,161.539,161.539,161.539
pb-178-ul-highTp-defCSI.cfg,0,56,170.181,170.181,0.0,170.181,170.181,170.181,170.181
pb-178-ul-highTp-defCSI.cfg,0,56,182.842,182.842,0.0,182.842,182.842,182.842,182.842
pb-178-ul-highTp-defCSI.cfg,0,56,184.65,184.65,0.0,184.65,184.65,184.65,184.65
pb-178-ul-highTp-defCSI.cfg,0,56,172.15,172.15,0.0,172.15,172.15,172.15,172.15
pb-178-ul-highTp-defCSI.cfg,0,56,186.876,186.876,0.0,186.876,186.876,186.876,186.876
pb-178-ul-highTp-defCSI.cfg,0,56,186.66,186.66,0.0,186.66,186.66,186.66,186.66
pb-178-ul-highTp-defCSI.cfg,0,56,186.25,186.25,0.0,186.25,186.25,186.25,186.25
pb-178-ul-highTp-defCSI.cfg,0,56,176.594,176.594,0.0,176.594,176.594,176.594,176.594
